Comune;Provincia;Regione;Nome;Anno inserimento;Data e ora inserimento;Identificatore in OpenStreetMap;Longitudine;Latitudine
91017;91;20;Museo Archelogico;2013;2013-04-07T10:07:24Z;2247380221;9,5883174;40,2918823
91017;91;20;"Museo """"Fancello""""";2013;2013-04-12T00:25:10Z;2248543428;9,5885403;40,2892732
91017;91;20;Museo della Foca Monaca;2013;2013-04-07T15:11:08Z;2255562577;9,6331322;40,2829324
91027;91;20;Museo Etnografico;2013;2013-07-12T10:03:11Z;2382175009;9,614615;40,3859555
91046;91;20;Museo delle Maschere Mediterranee;2013;2013-11-04T02:01:16Z;2516891012;9,2835321;40,2110011
87048;87;19;Museo del palmento;2014;2014-01-07T07:42:57Z;2608863540;15,1581892;37,6806527
89017;89;19;Museo di Archimede (ciuso/closed);2015;2015-09-05T14:58:53Z;2992689953;15,294106;37,061444
83049;83;19;Antiquarium Archeologico;2014;2014-03-19T08:51:55Z;2726653651;15,241142;38,2258277
82006;82;19;Museo Guttuso;2013;2013-12-16T22:28:30Z;2583016847;13,5014725;38,0899052
81001;81;19;Museo Etnico, Agricolo, Pastorale e Artigianale;2016;2016-01-24T01:16:05Z;2664044959;12,9667542;37,9795331
82053;82;19;Museo d'Arte Contemporanea della Sicilia;2013;2013-12-12T17:16:50Z;2577234736;13,3599625;38,1151739
82053;82;19;Museo etnografico siciliano Giuseppe Pitrè;2013;2013-12-25T16:23:20Z;2577245255;13,3310154;38,1668813
82053;82;19;Pietro Doderlein;2013;2013-12-15T15:35:33Z;2580977411;13,3718914;38,1120577
84021;84;19;Museo archeologico regionale della Badia;2015;2015-06-23T11:29:53Z;2581034673;13,9397759;37,1007199
87015;87;19;Casa Museo Giovanni Verga;2014;2014-09-16T11:37:04Z;2583014577;15,0837459;37,5018369
95029;95;20; ;2014;2014-01-08T15:16:41Z;2614811491;8,7774491;39,6807929
107020;107;20; ;2014;2014-09-15T21:55:16Z;3079247112;8,4518892;39,0755587
92009;92;20;Ghetto degli Ebrei;2015;2015-01-05T13:40:54Z;3029713390;9,1148369;39,2203679
91046;91;20;Museo della Cultura e del Lavoro;2014;2014-05-11T17:08:48Z;2851086851;9,2833975;40,2136257
88009;88;19;Museo del Duomo;2015;2015-12-08T17:39:55Z;3883604316;14,7422113;36,9263202
88009;88;19;Civica Raccolta Cappello;2015;2015-12-08T17:19:05Z;3883604317;14,7312204;36,924395
88009;88;19;Museo della Cattedrale;2015;2015-12-08T17:19:05Z;3883604318;14,7283545;36,9257501
88009;88;19;Museo Benedettino;2015;2015-12-08T17:19:05Z;3883604319;14,7448961;36,9255862
88002;88;19; ;2014;2014-10-28T23:05:58Z;3155319057;14,7025492;37,0314542
89017;89;19;Archimedes Museum;2015;2015-06-27T11:26:17Z;3621509993;15,2744196;37,0741046
83041;83;19;Museo archeologico eoliano;2015;2015-07-25T11:24:10Z;3665761306;14,5812023;38,5611332
82033;82;19; ;2015;2015-03-03T23:51:51Z;3382158200;13,1845413;37,7282018
81001;81;19;Museo della Basilica - Santa Maria Assunta;2016;2016-01-23T23:03:14Z;3154031669;12,9654911;37,9812873
82063;82;19;centro polifunzionale;2015;2015-12-03T13:53:21Z;3874596957;13,1752017;37,9620423
87011;87;19;Museo della ceramica contemporanea;2015;2015-03-26T20:20:33Z;3420292225;14,5122581;37,2387657
85022;85;19;Museo della civiltà contadina;2015;2015-12-01T09:48:54Z;3870575057;13,8439385;37,6550425
83052;83;19;Museo Regionale delle Tradizioni silvo-pastorali;2016;2016-01-25T23:48:43Z;3967247616;14,3624902;37,9305314
82053;82;19;Esposizione strumenti medici ex ospedale psichia;2015;2015-01-30T17:49:18Z;3321172961;13,3324895;38,108694
84001;84;19;Museo Diocesano;2015;2015-05-26T22:25:17Z;3548502548;13,5773384;37,313694
87018;87;19;Museo Civico;2015;2015-05-20T13:37:57Z;3530737428;14,6368876;37,2151218
90056;90;20;Museo Archeologico e Paleobotanico di Perfugas;2016;2016-01-19T16:23:06Z;3955419304;8,8877998;40,8349481
92109;92;20;Museo sardo di Antropologia ed Etnografia;2015;2015-11-06T12:13:56Z;3818550014;9,1238237;39,2707095
92100;92;20;Museo Archeologico di Villasimius;2015;2015-08-26T08:38:44Z;3714861780;9,5184586;39,1437307
90064;90;20;Museo dell'arte del novecento e del contemporane;2015;2015-07-02T21:25:39Z;3632110743;8,5619453;40,7288101
92106;92;20;Museo del territorio di Castadias (antiche carce;2015;2015-07-27T12:08:10Z;3668603616;9,4990262;39,2363108
92114;92;20;Museo per l'Arte del rame e del tessuto;2015;2015-01-04T13:28:03Z;3268779903;9,106909;39,7420252
90052;90;20;Museo Archeologico;2015;2015-01-01T12:54:11Z;3263178043;9,003239;40,5860366
95012;95;20;Casa Museo;2015;2015-10-26T14:31:54Z;3803609287;8,8743286;39,7133972
95064;95;20;Museo degli strumenti della musica popolare sard;2014;2014-12-14T18:32:25Z;3234819895;8,8838865;40,1105996
105010;105;20; ;2015;2015-11-04T13:58:24Z;3817193944;9,5192645;39,8789856
104010;104;20;museo del sughero;2015;2015-10-04T13:07:54Z;3771666325;9,1912549;40,9223341
105015;105;20;Galleria Civica;2016;2016-02-01T22:19:59Z;3983086257;9,3241201;39,8396926
106002;106;20;Collezione Mineralogica “Paolo Locci”;2015;2015-09-13T16:51:25Z;3741499312;8,9943575;39,7060113
104001;104;20;Museo del Banditismo;2015;2015-08-10T10:18:04Z;3686814227;9,065814;40,929539
106027;106;20;Museo Archeologico Genna Maria;2015;2015-08-21T18:23:12Z;3708371943;8,8683821;39,6327749
107009;107;20;Museo di Genna Luas;2015;2015-02-13T11:41:52Z;3347710629;8,5438665;39,2779261
107020;107;20;Museo del Bisso;2015;2015-02-12T17:10:55Z;3346048478;8,4519223;39,0698604
92002;92;20;Museo Etnografico 'Sa domu de is ainas';2015;2015-04-17T08:47:36Z;3461259827;9,3835401;39,5222156
92009;92;20;Museo dell'arciconfraternita dei Genovesi;2015;2015-01-29T22:28:58Z;3319949938;9,1312832;39,216249
92009;92;20;Museo di Bonaria;2015;2015-01-29T22:28:58Z;3319949939;9,1253215;39,2085862
21070;21;4;Landesbergbaumuseum Ridnaun-Schneeberg;2014;2014-05-10T19:29:40Z;274246235;11,2709706;46,9286849
29046;29;5;Museo Regionale della Bonifica di Ca' Vendramin;2014;2014-09-30T19:31:53Z;256323620;12,281288;44,9447273
29024;29;5;Museo Archeologico Nazionale;2014;2014-09-30T19:31:53Z;261636011;11,6403418;45,0301562
29024;29;5;Ecomuseo Mulino Pizzon;2015;2015-07-26T21:00:02Z;262111590;11,6452892;45,0043442
27042;27;5;Museo Ebraico;2008;2008-07-03T19:10:02Z;250421435;12,3271626;45,4451227
29041;29;5;Pescheria;2012;2012-06-14T17:54:41Z;257437198;11,7884912;45,0704264
32006;32;6;Ex Museo di Storia Naturale;2013;2013-11-30T14:06:14Z;252190608;13,7648121;45,6467793
21008;21;4;Messner Mountain Museum Firmian;2014;2014-02-24T22:11:42Z;279294217;11,3049582;46,4806545
23093;23;5;Pesciara di Bolca;2009;2009-08-23T20:59:56Z;256190119;11,2221322;45,6003171
23093;23;5;Museo dei Fossili di Bolca;2014;2014-03-21T14:35:35Z;256190120;11,2101441;45,5942723
22205;22;4;Museo Diocesano Tridentino;2010;2010-09-26T22:51:18Z;267234391;11,1218796;46,0674841
22205;22;4;S.A.S.S.- Tridentum;2013;2013-12-30T10:16:26Z;269184847;11,123645;46,0694569
24116;24;5;Museo del Risorgimento e della Resistenza;2015;2015-01-12T21:56:21Z;253798809;11,5466911;45,5302145
24116;24;5;Gallerie di palazzo Leoni Montanari;2015;2015-01-12T19:31:55Z;256189695;11,5468069;45,5502298
21068;21;4;Bergbaumuseum;2013;2013-12-14T14:19:26Z;283563807;12,1203655;47,0452025
21033;21;4;Mineralien Museum - Museo Mineralogico;2014;2014-03-03T11:36:13Z;302392417;11,6201911;46,652708
21113;21;4; ;2008;2008-07-20T10:16:33Z;279714556;12,167641;46,7382542
36017;36;8;gli ambienti del parco;2008;2008-08-22T12:05:38Z;290108900;10,9501873;44,3962323
36047;36;8;Museo della castagna;2008;2008-08-15T17:04:19Z;288214313;11,0169339;44,3408403
32006;32;6;Centro Didattico Naturalistico Forestale;2015;2015-07-03T22:23:42Z;285916794;13,8600198;45,6413895
32006;32;6;Museo ferroviario;2015;2015-07-03T22:27:48Z;296398807;13,7553754;45,6460666
38008;38;8;Pinacoteca Nazionale;2012;2012-10-10T10:27:49Z;297889580;11,6209528;44,8423338
39014;39;8;MAR Museo d'Arte della città di Ravenna;2008;2008-10-23T17:47:34Z;296084002;12,2067818;44,4138594
40012;40;8;Musei in San Domenico, Pinacoteca;2008;2008-09-22T11:36:11Z;298994213;12,035875;44,2216463
39002;39;8;Museo Civico delle Cappuccine;2014;2014-01-25T23:26:09Z;300270781;11,9751511;44,4186878
21013;21;4;Südtiroler Landesmuseum für Volkskunde;2015;2015-08-08T09:49:38Z;289238866;11,9541346;46,8029072
24113;24;5;Museo antichi mestieri;2010;2010-05-05T20:01:20Z;304731090;11,2602217;45,740631
24116;24;5;Basilica Palladiana;2013;2013-05-14T00:13:15Z;282515683;11,5465924;45,5470386
37032;37;8;Museo Archeologico;2014;2014-08-23T09:20:55Z;359686533;11,7110641;44,3550909
37053;37;8;Museo Archeoambientale;2015;2015-06-10T07:39:28Z;361141712;11,1891916;44,6404483
22143;22;4;Museo delle guide;2009;2009-01-22T23:49:21Z;335605379;10,8278473;46,2282197
37008;37;8;Museo dell'ocarina;2013;2013-01-16T10:01:49Z;367773156;11,537173;44,5376154
37032;37;8;Museo di San Domenico;2014;2014-05-28T09:58:40Z;366718068;11,7123776;44,3553684
37032;37;8;Museo Giuseppe Scarabelli;2012;2012-02-11T16:13:14Z;366719133;11,7124192;44,3549544
22139;22;4;Museo degli Attrezzi Agricoli;2014;2014-08-24T09:46:42Z;418331276;11,277623;46,0776379
21004;21;4;Schloss Moos - Castel Moos;2014;2014-08-11T15:12:34Z;411740351;11,247703;46,4537913
23043;23;5;Art Galery;2012;2012-06-01T23:35:30Z;410874414;10,7316523;45,5048537
24096;24;5;Museo etnografico sulla lavorazione del legno;2009;2009-06-14T17:29:17Z;420308411;11,3774604;45,6811521
21108;21;4;Bergbaumuseum Kornkasten;2009;2009-08-20T10:58:25Z;471369847;11,9812107;46,9952691
999;999;999; ;2009;2009-08-03T17:15:15Z;451732798;13,6090671;46,1059849
38006;38;8;Museo Remo Brindisi;2014;2014-07-15T18:39:20Z;475258257;12,2490906;44,6526264
22139;22;4;Museo del Paracarro;2010;2010-05-07T10:32:27Z;456820499;11,2787077;46,0789237
21001;21;4;Dorfmuseum Aldein - Museo civico Aldino;2015;2015-12-31T14:18:48Z;443398413;11,3540017;46,3683671
27033;27;5;Museo Della Bonifica;2015;2015-12-03T06:46:16Z;445126323;12,5848418;45,6246817
21070;21;4;Landesmuseum für Jagd und Fischerei;2014;2014-09-15T10:01:49Z;540151358;11,3489708;46,8930766
21024;21;4;Zeitreise Mensch;2009;2009-11-09T16:09:15Z;560013174;11,2241512;46,3137488
30121;30;6;"Museo Carnico delle Arti Popolari """"Michele Gort";2015;2015-11-05T12:27:55Z;534687547;13,0144123;46,4074067
30027;30;6;Museo delle carrozze d'epoca;2009;2009-11-03T21:21:02Z;553414186;12,9919587;45,9192355
30070;30;6;Civico Museo Storico;2009;2009-10-12T17:27:15Z;529543212;13,3087332;45,9057888
30070;30;6;Museo Storico Militare;2009;2009-10-14T16:07:22Z;529963602;13,3151904;45,9070724
38008;38;8;Palazzo Schifanoia;2015;2015-02-26T13:44:05Z;503189193;11,6291689;44,8304727
39010;39;8;"Casa Museo """"Raffaele Bendandi""""";2009;2009-09-26T16:38:28Z;508660524;11,8842532;44,2884362
39010;39;8;Palazzo delle Esposizioni;2009;2009-10-30T17:50:40Z;546597689;11,8772603;44,2881377
39010;39;8;Museo Internazionale delle Ceramiche in Faenza;2013;2013-01-30T16:23:25Z;549092723;11,8810593;44,2894707
39004;39;8;Museo Storico della Resistenza;2011;2011-09-03T14:07:20Z;529644339;11,646587;44,1603239
22133;22;4;Museo Miniera Erdemolo-Gruab va Hardimbl;2012;2012-01-25T12:05:14Z;570733717;11,3786074;46,1208082
31009;31;6;Lapidario del Duomo di Sant'Eufemia;2010;2010-03-15T23:08:38Z;667190593;13,3856123;45,6764195
31012;31;6;"Gruppo Speleologico Monfalconese """"Amici del Fan";2013;2013-02-17T13:38:49Z;601162294;13,5510127;45,8020271
37006;37;8;Museo di Palazzo Poggi;2014;2014-02-14T07:21:48Z;655135676;11,35261;44,4969637
39014;39;8;Museo Arcivescovile;2013;2013-12-24T11:42:07Z;601465510;12,197763;44,4150724
38005;38;8;Museo pomposiano;2013;2013-08-19T12:19:39Z;672094083;12,1746161;44,831889
37053;37;8;Laboratorio dell'Insetto;2014;2014-04-24T13:30:10Z;586316851;11,2041878;44,6284354
22110;22;4;Museo della Civiltà Solandra;2010;2010-01-16T17:32:55Z;614841361;10,9139807;46,3542676
22085;22;4;Filzerhof;2010;2010-02-18T10:39:16Z;644626990;11,3365274;46,1197134
22191;22;4;Casa degli Artisti;2012;2012-08-27T16:40:38Z;599751168;10,825762;45,9298304
22205;22;4;Le Gallerie;2011;2011-11-10T17:09:36Z;616780453;11,1136307;46,071721
26023;26;5;Tipoteca Italiana;2010;2010-01-11T15:56:36Z;611720447;12,031604;45,8326128
21062;21;4;Peter Mitterhofer - Schreibmaschinenmuseum;2014;2014-03-08T17:34:00Z;760263777;11,0736152;46,6845349
21080;21;4;Museum Passeier;2014;2014-03-22T20:33:58Z;774652350;11,2523635;46,8150995
21101;21;4;Schloss Tirol - Castel Tirolo;2014;2014-06-15T17:44:42Z;736899603;11,1445176;46,6943278
999;999;999; ;2013;2013-09-13T08:17:31Z;687017823;10,4489767;46,6295898
21104;21;4;Talmuseum;2013;2013-09-03T19:18:51Z;691990931;10,9239477;46,5120435
22012;22;4;museo della Grande Guerra;2010;2010-05-27T11:58:17Z;750680709;10,6320893;45,9452762
35018;35;8; ;2010;2010-05-16T17:12:37Z;736680852;10,4557574;44,5760738
30129;30;6;Museo Diocesano e Gallerie del Tiepolo;2015;2015-09-23T15:19:51Z;702463884;13,2400569;46,0635614
30129;30;6;Museo d'Arte Sacra del Duomo;2014;2014-09-18T21:19:21Z;702463949;13,2371923;46,0628021
36017;36;8;Museo della tigella;2010;2010-04-13T22:33:56Z;696034970;10,9515696;44,3651657
36042;36;8;Museo Giardino della Rosa Antica;2010;2010-06-01T13:34:47Z;761240731;10,8398834;44,480432
40001;40;8;Idro - Museo delle acque;2010;2010-06-07T15:50:20Z;766729651;11,8343902;43,8843682
37032;37;8;Palazzo Tozzoni;2016;2016-02-10T12:07:37Z;724190119;11,7118782;44,3525819
22159;22;4;Musei di Ronzone;2010;2010-05-07T20:18:21Z;725562669;11,1469654;46,4230555
25016;25;5; ;2013;2013-08-11T13:37:32Z;709201849;12,0356738;46,5346225
21108;21;4;Mineralienmuseum;2015;2015-02-28T18:29:49Z;810265383;11,9604605;46,9893069
35033;35;8;Galleria Parmeggiani;2013;2013-10-02T23:48:04Z;803764235;10,6288356;44,7004734
24009;24;5;Museo della Grande Guerra 15 - 18 di Sasso;2010;2010-07-07T16:46:10Z;805334457;11,6137828;45,8625203
23045;23;5;Museo del Lago;2010;2010-07-25T19:22:18Z;833326803;10,7891555;45,7346446
25033;25;5;Museo della Latteria;2010;2010-09-25T17:46:01Z;805526994;12,4411317;46,4858251
21068;21;4;Naturparkhaus Rieserferner-Ahrn;2010;2010-09-30T10:33:43Z;931624545;12,1294915;47,0509611
27042;27;5;Museo del Vetro;2015;2015-06-28T19:34:46Z;895801921;12,3569495;45,456537
27042;27;5; ;2014;2014-01-03T09:42:29Z;895805118;12,3282997;45,431244
34027;34;8;Museo Alice;2010;2010-09-02T09:17:40Z;892740322;10,2973985;44,7610542
999;999;999; ;2010;2010-09-15T20:11:02Z;913914169;13,8826639;45,667351
39014;39;8;Sub;2013;2013-04-18T21:49:43Z;896123097;12,2749462;44,4828916
37036;37;8;"Museo Nazionale Etrusco """"Pompeo Aria""""";2014;2014-04-23T15:44:02Z;888928276;11,2035615;44,3369048
37048;37;8;MAGI'900 - Museo;2015;2015-12-05T19:30:12Z;892827706;11,3039407;44,7111921
37048;37;8;Museo della Rocca;2012;2012-03-02T21:41:57Z;892828526;11,3055818;44,7116385
23062;23;5;Napoleonic Monument;2015;2015-06-19T16:04:41Z;922441986;10,8211335;45,5809954
23001;23;5;"Future site of """"Museum Of The War That Never Ha";2014;2014-09-09T08:31:47Z;885842031;10,7698706;45,5572056
23006;23;5;Museo Sisan;2010;2010-09-07T22:41:38Z;901780630;10,728306;45,5303034
23018;23;5; ;2015;2015-11-16T14:51:15Z;870216452;10,7934289;45,6062899
25055;25;5;Centro di educazione ambientale Valpora;2013;2013-08-07T20:47:35Z;937854386;11,8064156;45,8970004
34042;34;8;Fondazione Magnani Rocca;2014;2014-11-12T22:02:46Z;1003273760;10,3496204;44,6671491
38008;38;8;Casa dei Romei;2011;2011-03-08T02:45:26Z;965900783;11,6260891;44,8331735
23059;23;5;Museo della Pesca;2010;2010-10-22T18:01:26Z;960544659;10,6937896;45,4394909
22205;22;4;Gallera Civica;2014;2014-04-30T22:30:28Z;975288310;11,1212348;46,0684635
26086;26;5;Santa Caterina;2010;2010-12-20T06:55:42Z;1050907475;12,2509542;45,6668702
26086;26;5;Museo Civico Luigi Bailo;2015;2015-12-07T18:53:45Z;1050982804;12,2381655;45,6675225
38008;38;8;Museo di Storia Naturale;2014;2014-10-28T22:27:07Z;1192116849;11,6224995;44,8380593
22168;22;4;Pietra viva;2016;2016-02-18T12:25:39Z;1102264763;11,2948637;46,0979727
999;999;999;World war museum;2011;2011-04-23T03:47:25Z;1256294283;13,6316261;45,9911313
32001;32;6;Museo;2011;2011-04-13T20:43:42Z;1243756859;13,5859511;45,7823902
38008;38;8;Museo Boldini;2015;2015-01-25T21:59:41Z;1251277104;11,6250567;44,842085
38008;38;8;Galleria d'Arte Moderna e Contemporanea;2012;2012-10-10T10:27:49Z;1251278372;11,6212667;44,8421741
38008;38;8;"Museo di Paleontologia e Preistoria """"Piero Leon";2014;2014-01-20T14:04:40Z;1251278611;11,6215839;44,8420289
38008;38;8;Museo Archeologico Nazionale;2015;2015-02-26T13:13:25Z;1251279042;11,6271642;44,8272498
38008;38;8;Museo del Risorgimento e della Resistenza;2015;2015-01-25T21:59:41Z;1251279709;11,6207195;44,8418413
38008;38;8;Museo Ebraico;2013;2013-05-21T12:10:25Z;1255619055;11,6221939;44,8338445
38008;38;8;Padiglione d'Arte Contemporanea;2015;2015-01-25T21:59:41Z;1255619056;11,6240547;44,8426089
38008;38;8;Museo Lapidario;2014;2014-09-23T21:44:16Z;1255619088;11,6300052;44,8301456
22102;22;4;Forte Belvedere (Werk Gschwendt);2015;2015-07-21T16:40:16Z;1282899743;11,286764;45,9225527
22153;22;4;Museo Civico;2014;2014-06-09T12:29:56Z;1301681384;10,8423786;45,8841927
27031;27;5;Museo Archeologico Nazionale di Altino;2011;2011-06-12T18:10:05Z;1322407203;12,3995658;45,5464575
31005;31;6;Civiltà contadina;2011;2011-06-18T18:14:16Z;1329913329;13,5412689;45,9059947
30117;30;6;Museo Minerario;2015;2015-10-12T06:53:45Z;1390627046;13,5712521;46,4410676
28040;28;5;Museo dei Colli Euganei;2015;2015-10-16T19:19:03Z;1331163137;11,7272342;45,3081399
38019;38;8;Museo Archeologico della Delizia Estense del Ver;2013;2013-11-14T13:47:25Z;1358378629;11,8162278;44,7414399
38023;38;8;Museo Archeologico del Belriguardo;2011;2011-07-11T22:45:27Z;1358340235;11,7571859;44,7534492
37057;37;8;Villa Griffone;2011;2011-07-10T11:31:59Z;1356329357;11,2675856;44,4313817
24009;24;5;Museo dell'acqua;2013;2013-10-13T19:02:21Z;1397259492;11,4995448;45,8388304
26061;26;5;Museo Archeologico;2012;2012-04-17T15:01:03Z;1403159191;11,8822442;45,8554749
30129;30;6;Museo etnografico del Friuli;2013;2013-11-10T22:01:56Z;1428261101;13,2328108;46,059588
29001;29;5;Museo Archeologico;2015;2015-02-13T17:22:48Z;1414876317;12,055459;45,0489997
28089;28;5;"Museo di Arte Contemporanea """"Dino Formaggio""""";2013;2013-03-26T15:30:08Z;1429038221;11,6727153;45,3481245
35045;35;8;Museo Parco Appennino Tosco Emiliano;2011;2011-08-29T12:05:01Z;1417056701;10,4756756;44,2536087
24012;24;5;Museo Degli Alpini;2015;2015-06-18T14:00:27Z;1420838426;11,7306876;45,767573
24012;24;5;Museo della Grappa Poli;2015;2015-11-29T08:50:47Z;1421185926;11,7321691;45,7676337
24012;24;5;Palazzo Bonaguro Naturalistico;2013;2013-03-10T11:00:24Z;1421185932;11,7283972;45,7674614
24012;24;5;Museo Civico;2011;2011-09-02T17:52:20Z;1421185933;11,7352335;45,7664681
24012;24;5;Museo della Ceramica;2012;2012-06-16T17:10:39Z;1421185934;11,7315105;45,7662912
26092;26;5;Museo del Cenedese;2014;2014-03-23T16:31:18Z;1431691195;12,289627;45,9991067
24086;24;5;Museo Dell'automobile Bonfanti;2011;2011-09-07T19:48:40Z;1426449427;11,7491419;45,7883571
26046;26;5;Museo di Storia Naturale e Archeologia;2015;2015-09-05T17:45:55Z;1421791028;12,0574307;45,7785779
26024;26;5;Museo Botanico;2011;2011-09-02T22:14:06Z;1421417217;11,8388499;45,8499576
26051;26;5;Museo Brandolini Rota;2012;2012-01-02T13:46:54Z;1439518551;12,4884018;45,7724149
21030;21;4;Bergila Kräuterprodukte;2012;2012-11-22T16:00:22Z;1458649245;11,8500465;46,8129294
35006;35;8;Museo Peppone e Don Camillo;2013;2013-06-22T20:54:20Z;1480062016;10,5146612;44,9007367
29052;29;5;La Chiesetta;2011;2011-10-30T18:00:38Z;1486027722;12,3625105;45,0486241
28030;28;5;Museo del Fiume Bacchiglione;2013;2013-10-16T12:26:29Z;1471280638;11,7110706;45,4142552
28095;28;5;Museo delle Antiche Vie;2013;2013-03-26T14:39:47Z;1511842032;11,4078725;45,2045697
28001;28;5;"Museo Internazionale della Maschera """"Amleto e D";2013;2013-03-26T15:30:08Z;1508652124;11,7982313;45,3580553
28055;28;5;Museo Missionario Francescano;2013;2013-03-26T14:39:47Z;1489915236;11,7453339;45,2336477
28060;28;5;Museo di Storia della Fisica;2012;2012-12-05T13:47:05Z;1495212302;11,8857718;45,4104137
28060;28;5;Museo di Mineralogia;2011;2011-11-08T10:40:48Z;1495212394;11,8785064;45,4122834
28060;28;5;Museo di Paleontologia;2011;2011-11-08T10:40:48Z;1495212395;11,8781568;45,4123993
28060;28;5;Museo di Astronomia;2011;2011-11-08T10:47:47Z;1495214833;11,8685594;45,4020295
34012;34;8;Madoi - Vita di Sesta;2011;2011-10-11T09:40:38Z;1462160735;10,0428131;44,4362052
21001;21;4;GEOPARC Bletterbach Visitor Center;2015;2015-03-02T09:42:51Z;1474261044;11,4070465;46,3663055
21001;21;4;GEOMuseum Radein;2015;2015-03-02T10:33:42Z;1474883163;11,3966393;46,3467407
22167;22;4;Museo degli usi e costumi della gente trentina;2013;2013-10-14T13:16:05Z;1496706635;11,1341218;46,1943718
26077;26;5;Museo Barchessa Villa Rubelli;2011;2011-10-03T14:42:15Z;1453806495;11,835344;45,7902471
26083;26;5;Museo dell'uomo;2011;2011-11-04T15:45:48Z;1491595685;12,2497404;45,8666709
21031;21;4;Moarmühle;2013;2013-05-01T14:07:25Z;1579258836;11,5220922;46,512953
30131;30;6;Tiere Motus;2012;2012-01-04T09:24:38Z;1576512521;13,1399232;46,3340465
28022;28;5;Museo della Civiltà Contadina;2013;2013-03-26T14:39:47Z;1597973612;11,6250776;45,1977081
28055;28;5;"Museo delle macchine Termiche """"Orazio e Giulia ";2013;2013-03-26T14:39:47Z;1540754296;11,7461132;45,2431009
33032;33;8;Galleria Collegio Alberoni;2012;2012-08-21T08:40:21Z;1602711073;9,7254667;45,0354372
33032;33;8;Sala degli Arazzi;2013;2013-10-25T04:56:45Z;1602711077;9,72449;45,035549
34024;34;8;Museo Uomo-Ambiente;2012;2012-01-06T20:35:29Z;1579999644;10,3717016;44,5693566
23006;23;5;Museo del Vino;2011;2011-12-19T17:01:32Z;1554357868;10,7348784;45,5391164
24064;24;5;Museo Veneto delle Campane;2013;2013-09-10T16:16:52Z;1530042048;11,6669416;45,4503899
27032;27;5;Museo San Pio X;2012;2012-10-23T12:42:45Z;1535294343;12,104131;45,5210242
26003;26;5;Museo Civico;2011;2011-12-14T19:49:04Z;1546251996;11,9133076;45,8019884
93034;93;6;Museo della Miniera;2011;2011-12-09T21:22:17Z;1538684313;12,5940423;45,891027
37006;37;8;Museo del Patrimonio Industriale;2013;2013-10-19T19:52:57Z;1621341064;11,3345826;44,5217243
37006;37;8;Deposito Collezione Storica ATC;2012;2012-02-09T12:11:41Z;1625182354;11,3493895;44,5067948
37006;37;8;Museo Carducci;2014;2014-10-28T22:27:07Z;1627309137;11,3573451;44,4881292
36023;36;8;Palazzo dei Musei;2015;2015-02-01T21:34:33Z;1635539234;10,9210583;44,6482208
32006;32;6;Museo di Mineralogia e Petrografia dell'Universi;2012;2012-08-12T10:02:01Z;1607297680;13,8018715;45,659114
23063;23;5;Museo Paleontologico Roncà;2012;2012-01-26T06:48:17Z;1606127458;11,2893873;45,4793353
24012;24;5;Urban Center;2012;2012-02-25T07:59:23Z;1646641654;11,7314823;45,7659773
21091;21;4;Archeo Parc;2014;2014-08-21T07:39:58Z;1739076436;10,856532;46,7242849
35028;35;8;Mostra di Augusto Daolio;2012;2012-02-28T08:16:19Z;1651270046;10,7319772;44,8452227
35028;35;8;Museo dei Gonzaga;2012;2012-02-28T08:16:19Z;1651270049;10,7316013;44,845303
28056;28;5;Museo Civico “Antonio Giacomelli”;2013;2013-10-16T12:14:55Z;1738642500;11,4683614;45,2308665
37006;37;8;Museo per la Memoria di Ustica;2014;2014-02-24T16:28:33Z;1667233372;11,3503966;44,5133757
37006;37;8;Museo Ebraico di Bologna;2012;2012-10-14T13:32:56Z;1704239999;11,3479363;44,4958974
37006;37;8;Museo internazionale e biblioteca della musica;2014;2014-02-25T07:34:27Z;1704272309;11,3502549;44,4928659
36003;36;8; ;2012;2012-04-12T14:33:44Z;1712781356;10,8402635;44,6911869
39011;39;8;Museo Civico San Rocco e Centro Culturale;2015;2015-02-11T14:35:23Z;1715961797;11,9580813;44,4684124
40007;40;8;Pinacoteca Comunale;2012;2012-03-29T09:43:40Z;1695923365;12,2480796;44,1374648
40007;40;8;Facoltà di Architettura, spazio espositivo;2012;2012-03-29T11:27:54Z;1696042274;12,2454082;44,1359114
37041;37;8;Museo Archeologico Luigi Fantini;2012;2012-04-04T20:31:37Z;1701627562;11,4040466;44,3275941
21013;21;4;Messner Mountain Museum;2014;2014-01-22T11:26:05Z;1656300332;11,9395263;46,7943657
24073;24;5;Museo della Ceramica;2012;2012-03-01T10:13:18Z;1654190081;11,6791407;45,7245411
27022;27;5;Centro Pavanello;2012;2012-03-19T09:59:48Z;1681390595;12,4548217;45,5920074
26021;26;5;Museo del Caffè;2012;2012-04-06T22:07:09Z;1705180588;12,3009241;45,8920398
99024;99;8;Museo del Parco;2012;2012-03-29T12:31:00Z;1696109147;12,2705638;43,8187289
21051;21;4;Kunsthaus Meran;2015;2015-03-10T16:38:19Z;1774367486;11,1623247;46,6716304
35005;35;8;Casa dei Pontieri;2015;2015-05-19T14:08:50Z;1794758482;10,5381627;44,9086719
36022;36;8;Museo civico;2012;2012-06-04T11:34:56Z;1775959533;11,0648372;44,8888329
34027;34;8;Museo Archeologico Nazionale;2015;2015-02-01T21:34:32Z;1744217577;10,3258889;44,8046192
