Comune;Provincia;Regione;Nome;Anno inserimento;Data e ora inserimento;Identificatore in OpenStreetMap;Longitudine;Latitudine
ALTAMURA;CITTA' METROPOLITANA DI BARI;Puglia;Uomo di Altamura;2015;2015-03-26T16:10:02Z;3419899498;16.5881216999999;40.8716501999999
BARI;CITTA' METROPOLITANA DI BARI;Puglia;;2015;2015-03-26T10:41:51Z;3419428902;16.8507682999999;41.0889645999999
BARI;CITTA' METROPOLITANA DI BARI;Puglia;Area Archeologica del Castello;2015;2015-04-13T16:02:37Z;3454208796;16.8659615999999;41.1285785999999
BARI;CITTA' METROPOLITANA DI BARI;Puglia;Basilica ipogea di Santa Candida;2015;2015-03-26T10:41:53Z;1559667134;16.8595787;41.0878866999999
BARI;CITTA' METROPOLITANA DI BARI;Puglia;Complesso Ipogeo S. Lucia;2015;2015-03-26T10:45:12Z;3419428363;16.8559851999999;41.08666
BARI;CITTA' METROPOLITANA DI BARI;Puglia;frantoio ipogeo Torre Tossa;2015;2015-03-26T10:41:51Z;3419428913;16.8113908;41.125092
BARI;CITTA' METROPOLITANA DI BARI;Puglia;Ipogeo Torre Tresca;2015;2015-03-26T10:41:51Z;3419428385;16.8513074;41.0885017
CONVERSANO;CITTA' METROPOLITANA DI BARI;Puglia;chiesa Santa Rita;2012;2012-07-19T13:55:20Z;1830933911;17.1243486;40.9736917999999
GRAVINA IN PUGLIA;CITTA' METROPOLITANA DI BARI;Puglia;Ancient Vagnari;2015;2015-02-09T20:56:19Z;3338842564;16.2884058;40.8337798
GRAVINA IN PUGLIA;CITTA' METROPOLITANA DI BARI;Puglia;Sito Archeologico Botromagno;2015;2015-02-13T18:14:05Z;3348313985;16.393428;40.8200767
MOLFETTA;CITTA' METROPOLITANA DI BARI;Puglia;Cava S. Leonardo Orme Dinosauri (non aperto al p;2015;2015-03-26T11:17:17Z;2131240951;16.5748229;41.1820007999999
MOLFETTA;CITTA' METROPOLITANA DI BARI;Puglia;Pulo di Molfetta;2015;2015-03-26T12:49:53Z;1324759394;16.5759177999999;41.1946239
MOLFETTA;CITTA' METROPOLITANA DI BARI;Puglia;Superfici ad Orme di dinosauro;2015;2015-03-26T12:49:50Z;3419596013;16.5459232999999;41.2276428999999
POLIGNANO A MARE;CITTA' METROPOLITANA DI BARI;Puglia;Grotta di Santa Barbara;2012;2012-08-20T10:20:50Z;1824393961;17.2420487999999;40.9707124999999
POLIGNANO A MARE;CITTA' METROPOLITANA DI BARI;Puglia;Ipogeo Manfredi;2012;2012-06-16T22:58:49Z;1187678168;17.2404477;40.9704044
POLIGNANO A MARE;CITTA' METROPOLITANA DI BARI;Puglia;Torre del trullo;2012;2012-07-11T16:17:32Z;1120702105;17.2238973999999;40.9666356999999
TERLIZZI;CITTA' METROPOLITANA DI BARI;Puglia;Arco medievale di accesso alla città;2008;2008-06-17T23:47:26Z;270772204;16.5368856;41.1217613
TERLIZZI;CITTA' METROPOLITANA DI BARI;Puglia;Arco medievale di accesso alla città;2009;2009-12-08T16:18:49Z;270772212;16.5201701999999;41.1048588
TERLIZZI;CITTA' METROPOLITANA DI BARI;Puglia;Menhir;2008;2008-07-22T14:03:06Z;280218810;16.5704119;41.0954691999999
TERLIZZI;CITTA' METROPOLITANA DI BARI;Puglia;Menhir;2009;2009-12-08T18:05:57Z;280078760;16.5674703;41.0813386
TERLIZZI;CITTA' METROPOLITANA DI BARI;Puglia;Menhir;2009;2009-12-08T18:05:59Z;270746189;16.5743069;41.0999374
TRIGGIANO;CITTA' METROPOLITANA DI BARI;Puglia;Ipogei;2013;2013-03-10T15:34:40Z;1212053170;16.9223792999999;41.0632112999999
STATTE;TARANTO;Puglia;Dolmen San Giovanni;2016;2016-01-18T21:32:34Z;1429135930;17.1630189;40.5535409
BRINDISI;BRINDISI;Puglia;Cripta di San Biagio;2014;2014-10-08T21:29:25Z;2665608466;17.7959946;40.6643108
BRINDISI;BRINDISI;Puglia;Cripta di S.Giovanni;2014;2014-02-13T17:43:14Z;2670415293;17.8050515;40.6400042
CEGLIE MESSAPICA;BRINDISI;Puglia;Cripta Basiliana di San Michele;2016;2016-02-14T12:14:38Z;3471757213;17.5330102;40.6225218
CEGLIE MESSAPICA;BRINDISI;Puglia;Masseria San Pietro;2015;2015-04-12T22:25:48Z;3452835088;17.4625255;40.6670817999999
CEGLIE MESSAPICA;BRINDISI;Puglia;Specchia Capece;2015;2015-04-06T17:29:57Z;3441400755;17.5667304;40.5997063
CEGLIE MESSAPICA;BRINDISI;Puglia;Specchia Casamassima o Virgilio;2015;2015-04-19T22:13:38Z;3466380404;17.5742027999999;40.6366325999999
CEGLIE MESSAPICA;BRINDISI;Puglia;Specchia Castelluzzo;2015;2015-04-06T17:29:57Z;3441400753;17.5507075999999;40.5984443999999
CEGLIE MESSAPICA;BRINDISI;Puglia;Specchia Galante;2015;2015-04-13T19:37:07Z;3454507532;17.5011136;40.6592527
CEGLIE MESSAPICA;BRINDISI;Puglia;Specchia La Selva;2015;2015-04-17T16:36:46Z;3460342199;17.4711733;40.6408210999999
CEGLIE MESSAPICA;BRINDISI;Puglia;Specchia Madonna della Grotta;2015;2015-04-06T17:29:59Z;3441401493;17.586265;40.61356
CEGLIE MESSAPICA;BRINDISI;Puglia;Specchia Talene;2015;2015-04-06T17:30:00Z;3441401494;17.5947681;40.6274583
FASANO;BRINDISI;Puglia;Porto di Egnazia;2016;2016-01-10T16:12:23Z;3937842824;17.3928389999999;40.8882140999999
SAN PANCRAZIO SALENTINO;BRINDISI;Puglia;"sito archeologico preromano """"Li Castelli""""";2015;2015-10-04T19:13:33Z;2284450605;17.8617184;40.417442
VILLA CASTELLI;BRINDISI;Puglia;Specchia Facciasquata;2015;2015-04-06T17:29:57Z;3441400731;17.4875827;40.604208
VILLA CASTELLI;BRINDISI;Puglia;Specchia Puledri;2015;2015-04-06T17:29:57Z;3441400738;17.5062518999999;40.596201
ACQUARICA DEL CAPO;LECCE;Puglia;Grotta della Madonna delle Grotte;2013;2013-01-25T00:53:55Z;2126993069;18.2732652;39.9196312999999
ALEZIO;LECCE;Puglia;Parco Archeologico Messapico;2011;2011-07-05T10:55:45Z;1350171240;18.0560985;40.0606616
CAVALLINO;LECCE;Puglia;Cavallino;2013;2013-07-16T00:07:04Z;2385907340;18.2009475999999;40.3189642999999
CURSI;LECCE;Puglia;Menhir Croce alle Tajate;2015;2015-02-27T17:42:09Z;3374677015;18.3020293;40.1491017999999
GAGLIANO DEL CAPO;LECCE;Puglia;Menhir della Croce;2016;2016-01-31T20:32:00Z;3980596284;18.3610264;39.8480489
GALLIPOLI;LECCE;Puglia;;2014;2014-07-03T16:23:14Z;2946239057;17.9471084;40.0482457
GIUGGIANELLO;LECCE;Puglia;Dolmen Ore;2016;2016-01-10T20:35:30Z;3621663440;18.4046823999999;40.1144754
GIUGGIANELLO;LECCE;Puglia;Dolmen Stabile;2016;2016-01-10T20:35:30Z;3486338181;18.4097022;40.1218721999999
GIUGGIANELLO;LECCE;Puglia;Menhir Crocecaduta o Quattromacine;2016;2016-01-10T20:35:30Z;3621654875;18.4074905999999;40.1161085
GIURDIGNANO;LECCE;Puglia;Dolmen Chiancuse;2016;2016-01-10T20:35:29Z;3359527821;18.4230531;40.1144693999999
GIURDIGNANO;LECCE;Puglia;Dolmen Grassi;2016;2016-01-10T20:35:29Z;3359528684;18.4187699;40.1129401999999
GIURDIGNANO;LECCE;Puglia;Dolmen Orfine;2016;2016-01-18T22:05:56Z;3359530004;18.4301868999999;40.1107705
GIURDIGNANO;LECCE;Puglia;Dolmen Peschio;2016;2016-01-10T20:35:30Z;3359530775;18.4330474;40.1121047
GIURDIGNANO;LECCE;Puglia;Menhir della Fausa;2016;2016-01-18T22:12:26Z;3486345795;18.4340577;40.1265554
GIURDIGNANO;LECCE;Puglia;Menhir della Madonna di Costantinopoli;2016;2016-01-10T20:35:30Z;3621675636;18.433973;40.1193426999999
GIURDIGNANO;LECCE;Puglia;Menhir e Cripta di San Paolo;2016;2016-01-10T20:35:31Z;3359516454;18.4279088;40.1211484
GIURDIGNANO;LECCE;Puglia;Menhir Madonna del Rosario;2016;2016-01-18T22:12:25Z;3621678250;18.4353924;40.1232852999999
GIURDIGNANO;LECCE;Puglia;Menhir San Vincenzo;2016;2016-01-19T00:03:16Z;3621675635;18.4312434;40.1210586999999
GIURDIGNANO;LECCE;Puglia;Menhir Vicinanze I;2016;2016-02-07T16:42:14Z;3380081955;18.4243446;40.1227607
GIURDIGNANO;LECCE;Puglia;Menhir Vicinanze II;2016;2016-01-10T20:35:30Z;3380083382;18.421875;40.1230966999999
LECCE;LECCE;Puglia;Rudiae;2014;2014-11-09T16:12:33Z;2385909569;18.1475423999999;40.3334929999999
MAGLIE;LECCE;Puglia;;2015;2015-10-18T13:56:34Z;3790344857;18.3113782;40.1068852
MAGLIE;LECCE;Puglia;;2015;2015-10-18T13:56:35Z;3790344859;18.3107192999999;40.1084524999999
MAGLIE;LECCE;Puglia;Dolmen Caramauli I;2016;2016-01-18T21:40:38Z;3621619618;18.2988085;40.1422171
MAGLIE;LECCE;Puglia;Dolmen di Morigino;2016;2016-01-18T21:40:37Z;3621619619;18.2974597999999;40.1421921
MAGLIE;LECCE;Puglia;Menhir Crocemuzza o delle Franite;2015;2015-05-06T14:47:04Z;3418058370;18.3099664;40.109565
MELENDUGNO;LECCE;Puglia;Dolmen Placa;2015;2015-09-27T13:49:51Z;3761458656;18.3093113;40.2585193999999
MELPIGNANO;LECCE;Puglia;Menhir Calamauri;2015;2015-03-25T19:12:09Z;3418058369;18.2901874;40.1383353
MELPIGNANO;LECCE;Puglia;Menhir Lama;2015;2015-03-25T17:53:37Z;3417789213;18.2887251999999;40.1578205
MELPIGNANO;LECCE;Puglia;Menhir Minonna;2015;2015-03-25T17:53:37Z;3417789214;18.2927986999999;40.1614896
MURO LECCESE;LECCE;Puglia;;2015;2015-10-18T13:56:35Z;3790344858;18.3111783;40.1082042
OTRANTO;LECCE;Puglia;Torre Pinta;2013;2013-07-13T22:47:03Z;2383745386;18.4887276;40.1337119
PARABITA;LECCE;Puglia;Grotta delle veneri;2012;2012-08-04T09:54:38Z;1851288485;18.1145226;40.0718001999999
SALVE;LECCE;Puglia;Dolmen Argentina Graziadei;2016;2016-01-18T22:01:58Z;3726791221;18.2473417;39.8379774
SALVE;LECCE;Puglia;Necropoli a Tumuli di Salve;2015;2015-09-02T22:48:59Z;3726791223;18.2339540999999;39.8467611
TRICASE;LECCE;Puglia;;2013;2013-02-02T18:57:09Z;2139271676;18.345081;39.9338941999999
TRICASE;LECCE;Puglia;;2013;2013-02-02T18:57:28Z;2139272041;18.346347;39.9348444
ZOLLINO;LECCE;Puglia;Dolmen Cranzari;2016;2016-01-18T21:48:21Z;3621595239;18.2590587999999;40.2124853999999
ZOLLINO;LECCE;Puglia;Frantoio Ipogeo;2012;2012-10-28T17:24:32Z;514335475;18.2475297;40.2035047999999
ZOLLINO;LECCE;Puglia;Menhir Sant'Anna;2016;2016-01-18T21:37:06Z;1872559107;18.2510006;40.2018757
FORENZA;POTENZA;Basilicata;Chiesa Rupestre ARMENIA;2014;2014-11-30T23:07:34Z;3213401412;15.843876;40.8639644
MARATEA;POTENZA;Basilicata;Area archeologica dell?Isola di Santo Janni;2016;2016-01-16T15:58:21Z;3950119661;15.7157839999999;39.9673358
OPPIDO LUCANO;POTENZA;Basilicata;Villa di Masseria Ciccotti;2014;2014-02-05T02:46:37Z;2655193282;16.0830673;40.7560386999999
PIETRAGALLA;POTENZA;Basilicata;Sito archeologico di Monte Torretta;2015;2015-10-19T18:13:20Z;3793080662;15.8183151;40.7860856
VAGLIO BASILICATA;POTENZA;Basilicata;Rossano di Vaglio;2014;2014-02-05T03:35:13Z;2655228149;15.9478130999999;40.6909945
VENOSA;POTENZA;Basilicata;;2013;2013-04-01T21:55:34Z;2242983446;15.8275737;40.9687563
VENOSA;POTENZA;Basilicata;catacombe ebraiche;2012;2012-05-08T18:16:12Z;1745861398;15.839903;40.9788331999999
VENOSA;POTENZA;Basilicata;tomba di Marcello;2013;2013-04-01T20:33:46Z;2242851270;15.814994;40.9627269
FERRANDINA;MATERA;Basilicata;Uggiano;2014;2014-10-04T22:35:29Z;3111840951;16.4251828;40.5014791999999
MATERA;MATERA;Basilicata;"Area Archeologica Timmari """"San Salvatore""""";2012;2012-07-15T13:27:27Z;1826363731;16.4919823;40.6551473
MATERA;MATERA;Basilicata;Tomba Neolitica a Doppio Cerchio Del Villaggio D;2015;2015-10-10T16:59:48Z;2518271411;16.6319202;40.6731982
TRICARICO;MATERA;Basilicata;Civita di Tricarico;2016;2016-01-21T10:20:26Z;2697080072;16.0590262999999;40.6376761
CAMPANA;COSENZA;Calabria;Pietre dell'Incavallicata;2015;2015-07-16T20:42:08Z;2056957356;16.8164309;39.4005231
CASTROVILLARI;COSENZA;Calabria;Celimarro, Castrovillari;2014;2014-02-07T05:41:02Z;2658947409;16.2318482999999;39.7642955999999
FRANCAVILLA MARITTIMA;COSENZA;Calabria;Timpone della Motta;2014;2014-02-08T21:10:01Z;2661794834;16.3684571;39.8077844999999
PALUDI;COSENZA;Calabria;Castiglione di Paludi;2015;2015-03-18T18:05:22Z;2658850817;16.6974741;39.5427481999999
PALUDI;COSENZA;Calabria;Gli Enotri a Piana Agretto;2015;2015-03-18T05:00:17Z;3403784702;16.6997994;39.5437889
PALUDI;COSENZA;Calabria;Il Teatro;2015;2015-03-18T05:00:17Z;3403784693;16.6960792;39.5415151999999
PALUDI;COSENZA;Calabria;L?Abitato Nord;2015;2015-03-19T19:41:40Z;3403784694;16.6967658;39.5422723
PALUDI;COSENZA;Calabria;La Fornace;2015;2015-03-18T05:00:17Z;3403784696;16.696857;39.5427407999999
PALUDI;COSENZA;Calabria;La Fortificazione;2015;2015-03-18T05:00:17Z;3403784698;16.6996465;39.542447
PALUDI;COSENZA;Calabria;La Porta Est;2015;2015-03-18T05:00:17Z;3403784700;16.6993005;39.5436900999999
PALUDI;COSENZA;Calabria;La Postierla;2015;2015-03-18T05:00:17Z;3403784699;16.6996679999999;39.542658
PALUDI;COSENZA;Calabria;Le Cisterne;2015;2015-03-18T05:00:17Z;3403784695;16.6968007;39.5425422
PALUDI;COSENZA;Calabria;L?Edificio III;2015;2015-03-18T05:00:17Z;3403784697;16.696916;39.5429827999999
PALUDI;COSENZA;Calabria;Le Torri;2015;2015-03-18T05:00:17Z;3403784701;16.6994399999999;39.5437526999999
CURINGA;CATANZARO;Calabria;Eremo di Sant'Elia;2014;2014-02-11T09:41:13Z;2224958140;16.3317477999999;38.8248418
SANTA CATERINA DELLO IONIO;CATANZARO;Calabria;Ancora Aragonese;2015;2015-01-24T13:42:23Z;3307568610;16.5708145;38.5285322
TIRIOLO;CATANZARO;Calabria;;2012;2012-07-14T22:27:43Z;1825808232;16.5071477;38.9498183999999
BIVONGI;CITTA' METROPOLITANA DI REGGIO CALABRIA;Calabria;Condotta Forzata della Centrale Idroelettrica Ma;2012;2012-07-22T13:29:06Z;1834165828;16.3990800999999;38.5038991999999
BIVONGI;CITTA' METROPOLITANA DI REGGIO CALABRIA;Calabria;Raccordo delle Condotte Forzate della Centrale I;2013;2013-06-16T00:27:41Z;1834165825;16.3959891999999;38.5080482999999
BOVA MARINA;CITTA' METROPOLITANA DI REGGIO CALABRIA;Calabria;Scavi archeologici della sinagoga di Bova Marina;2014;2014-02-08T16:32:47Z;2661451076;15.9526489999999;37.9236322
BOVA MARINA;CITTA' METROPOLITANA DI REGGIO CALABRIA;Calabria;zona archeologica;2014;2014-02-08T16:32:48Z;2661451129;15.953789;37.9261521
CAULONIA;CITTA' METROPOLITANA DI REGGIO CALABRIA;Calabria;Affresco Bizantino;2015;2015-03-06T17:18:44Z;3386202984;16.4081315;38.3806451999999
GIOIOSA IONICA;CITTA' METROPOLITANA DI REGGIO CALABRIA;Calabria;Area Archeologica del Naniglio;2013;2013-12-01T03:43:44Z;2559372100;16.2978270999999;38.3282738999999
MARINA DI GIOIOSA IONICA;CITTA' METROPOLITANA DI REGGIO CALABRIA;Calabria;Teatro greco-romano;2014;2014-02-09T02:10:07Z;2535346279;16.3328588;38.3014306999999
MARINA DI GIOIOSA IONICA;CITTA' METROPOLITANA DI REGGIO CALABRIA;Calabria;Torre Galea;2013;2013-11-16T18:27:33Z;2535372472;16.3162182999999;38.3067557999999
MONASTERACE;CITTA' METROPOLITANA DI REGGIO CALABRIA;Calabria;Casa del drago;2014;2014-09-03T22:33:48Z;3058160062;16.5788267;38.4482138999999
MONASTERACE;CITTA' METROPOLITANA DI REGGIO CALABRIA;Calabria;Ruderi della Chiesa di San Marco;2014;2014-09-03T22:33:48Z;3058160061;16.5791055999999;38.4485919999999
PALMI;CITTA' METROPOLITANA DI REGGIO CALABRIA;Calabria;;2012;2012-04-24T08:21:05Z;1728751165;15.8657219;38.3940905999999
PALMI;CITTA' METROPOLITANA DI REGGIO CALABRIA;Calabria;;2012;2012-04-24T08:21:05Z;1728751171;15.8654322;38.3943408
PALMI;CITTA' METROPOLITANA DI REGGIO CALABRIA;Calabria;;2012;2012-04-24T08:21:05Z;1728751172;15.864421;38.3946477
PALMI;CITTA' METROPOLITANA DI REGGIO CALABRIA;Calabria;;2012;2012-04-24T08:21:06Z;1728751176;15.8645765999999;38.3945131999999
PALMI;CITTA' METROPOLITANA DI REGGIO CALABRIA;Calabria;;2012;2012-04-28T11:36:12Z;1728751163;15.8642021;38.3938829
PAZZANO;CITTA' METROPOLITANA DI REGGIO CALABRIA;Calabria;Bocca di Miniera;2013;2013-05-20T13:25:00Z;1667071183;16.4538875;38.474431
PAZZANO;CITTA' METROPOLITANA DI REGGIO CALABRIA;Calabria;Bocche di miniera;2013;2013-09-25T17:01:34Z;2471275692;16.4537853;38.4742056999999
PAZZANO;CITTA' METROPOLITANA DI REGGIO CALABRIA;Calabria;Santabarbara;2015;2015-02-28T12:49:35Z;1916902090;16.4554730999999;38.4721734
STILO;CITTA' METROPOLITANA DI REGGIO CALABRIA;Calabria;Fonderia di Ferdinandea;2012;2012-11-03T15:46:56Z;1345310410;16.3793826;38.5090357999999
STILO;CITTA' METROPOLITANA DI REGGIO CALABRIA;Calabria;Residenza di caccia dei Borbone;2012;2012-08-05T09:44:30Z;1345310228;16.3799686999999;38.5083964
CASTELVETRANO;TRAPANI;Sicilia;Necropoli, Castelvetrano;2015;2015-12-05T16:59:58Z;3878637404;12.7898292999999;37.5928035
PANTELLERIA;TRAPANI;Sicilia;Tombe preistoriche;2016;2016-01-05T08:28:14Z;3928239874;11.9313328999999;36.8074202999999
POGGIOREALE;TRAPANI;Sicilia;Monte Castellazzo di Poggioreale;2014;2014-05-23T16:24:22Z;2876345031;13.0233460999999;37.795504
SALEMI;TRAPANI;Sicilia;Monte Polizzo;2014;2014-05-08T01:22:10Z;2843234630;12.7890792999999;37.8636924999999
SAN VITO LO CAPO;TRAPANI;Sicilia;Grotta dell'Uzzo;2015;2015-10-11T08:16:49Z;463492622;12.7867371;38.1100455999999
ALIA;CITTA' METROPOLITANA DI PALERMO;Sicilia;;2012;2012-06-21T18:02:17Z;1797317744;13.7075572;37.7760340999999
ALIA;CITTA' METROPOLITANA DI PALERMO;Sicilia;Grotte della Gurfa;2015;2015-08-24T13:50:15Z;3712042766;13.7537076;37.7489034
CONTESSA ENTELLINA;CITTA' METROPOLITANA DI PALERMO;Sicilia;Entella;2014;2014-05-08T01:17:53Z;2843231959;13.1249825;37.7739771999999
MONREALE;CITTA' METROPOLITANA DI PALERMO;Sicilia;Tombe;2015;2015-04-04T18:56:13Z;3437895322;13.1772993;37.9197235
PALAZZO ADRIANO;CITTA' METROPOLITANA DI PALERMO;Sicilia;Necropoli Incenso;2012;2012-09-07T22:29:29Z;1904943788;13.3880817;37.6208292999999
PALERMO;CITTA' METROPOLITANA DI PALERMO;Sicilia;Cave di tufo e resti di costruzione;2012;2012-09-08T17:31:51Z;1905823893;13.3472274;38.1060422999999
PALERMO;CITTA' METROPOLITANA DI PALERMO;Sicilia;Grotta dell'Addaura;2015;2015-08-24T09:17:54Z;3711670706;13.353935;38.18656
PALERMO;CITTA' METROPOLITANA DI PALERMO;Sicilia;Qanat della Vignicella;2015;2015-01-30T17:49:18Z;3321172962;13.3325797;38.1085896
PETRALIA SOTTANA;CITTA' METROPOLITANA DI PALERMO;Sicilia;Myttistraton;2015;2015-10-29T18:29:13Z;3808833449;13.9513017;37.6099048
PRIZZI;CITTA' METROPOLITANA DI PALERMO;Sicilia;Monte dei Cavalli (Hippana);2015;2015-09-28T15:40:10Z;3762683496;13.4357804;37.7018480999999
PRIZZI;CITTA' METROPOLITANA DI PALERMO;Sicilia;Teatro di Hippana;2014;2014-01-15T22:17:55Z;2624058750;13.4371145;37.7023601
SAN CIPIRELLO;CITTA' METROPOLITANA DI PALERMO;Sicilia;Tombe;2015;2015-04-04T18:57:00Z;3437895125;13.1790105;37.9175526
TERMINI IMERESE;CITTA' METROPOLITANA DI PALERMO;Sicilia;Resti dell'Acquedotto Romano Cornelio;2014;2014-07-04T07:43:36Z;2947241293;13.6946745;37.9769097
FIUMEDINISI;CITTA' METROPOLITANA DI MESSINA;Sicilia;miniera di argento - ingresso;2014;2014-07-15T18:05:54Z;2964767255;15.3841088999999;38.0142795
FIUMEDINISI;CITTA' METROPOLITANA DI MESSINA;Sicilia;miniere di argento - ingresso;2016;2016-02-09T17:42:53Z;3997807582;15.3844081;38.0146828999999
FIUMEDINISI;CITTA' METROPOLITANA DI MESSINA;Sicilia;Tholos?;2013;2013-08-08T11:03:10Z;2410935824;15.3606689;38.0688310999999
FRAZZANO';CITTA' METROPOLITANA DI MESSINA;Sicilia;GROTTA DELLE COLONNE;2014;2014-06-20T16:40:00Z;2924934047;14.7612848;38.0496187
GIARDINI-NAXOS;CITTA' METROPOLITANA DI MESSINA;Sicilia;Colonne tempio greco - scuba 25m;2015;2015-05-15T00:20:12Z;3513738092;15.2774620999999;37.8311078999999
GIARDINI-NAXOS;CITTA' METROPOLITANA DI MESSINA;Sicilia;parco archeologico di Giardini Naxos;2015;2015-04-08T17:31:04Z;1878560904;15.270459;37.8206131999999
GIOIOSA MAREA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Gioiosa Guardia;2014;2014-05-08T18:24:23Z;2435335213;14.9308155;38.1497292
LIPARI;CITTA' METROPOLITANA DI MESSINA;Sicilia;;2013;2013-12-15T18:31:14Z;2287106857;14.5805466;38.5587541
MESSINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Necropoli di San Placido;2016;2016-01-26T17:28:17Z;3968880986;15.5566774999999;38.1991115
MESSINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Necropoli Orti della Maddalena;2016;2016-01-26T17:58:53Z;3968988424;15.5494913;38.1840592
MONFORTE SAN GIORGIO;CITTA' METROPOLITANA DI MESSINA;Sicilia;Monte Immacolata;2015;2015-01-24T09:44:38Z;3307204020;15.3842812;38.1579297999999
SAN FRATELLO;CITTA' METROPOLITANA DI MESSINA;Sicilia;;2014;2014-05-28T19:15:39Z;2885824943;14.5974181;38.0090592
SAN FRATELLO;CITTA' METROPOLITANA DI MESSINA;Sicilia;Apollonia di Sicilia;2014;2014-05-28T19:11:45Z;2885818060;14.5956595999999;38.03255
SAN MARCO D'ALUNZIO;CITTA' METROPOLITANA DI MESSINA;Sicilia;Tempio di Ercole;2014;2014-11-15T19:53:25Z;3188955077;14.6959442;38.0759738
TAORMINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;;2011;2011-09-17T17:43:26Z;759146623;15.289441;37.8552553999999
TAORMINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Necropoli di Cocolonazzo;2013;2013-08-08T08:23:31Z;2410724821;15.2796957;37.8566298
TAORMINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Tombe Bizantine;2016;2016-02-07T09:37:30Z;2410724822;15.2940644999999;37.8498896999999
TAORMINA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Tombe Bizantine;2016;2016-02-07T09:37:30Z;529428563;15.2943929999999;37.8510476
TRIPI;CITTA' METROPOLITANA DI MESSINA;Sicilia;Abacaenum;2014;2014-05-08T18:09:15Z;2844468187;15.1015798;38.0519098999999
TUSA;CITTA' METROPOLITANA DI MESSINA;Sicilia;Agorà of Halaesa;2016;2016-01-25T13:10:26Z;3736136118;14.2627243;37.9978345
AGRIGENTO;AGRIGENTO;Sicilia;Tempio di Castore e Polluce;2015;2015-09-07T15:12:16Z;3733090126;13.582087;37.2908309999999
AGRIGENTO;AGRIGENTO;Sicilia;Tempio di Ercole;2016;2016-02-02T12:55:33Z;465291554;13.5862789999999;37.2901889999999
AGRIGENTO;AGRIGENTO;Sicilia;Tempio di Giove Olimpico;2016;2016-02-02T12:55:33Z;918323935;13.584213;37.2908279999999
AGRIGENTO;AGRIGENTO;Sicilia;???????;2015;2015-05-26T21:33:22Z;3548335004;13.5885697;37.2920267
BIVONA;AGRIGENTO;Sicilia;Necropoli Millaga;2014;2014-08-24T13:16:36Z;3039273555;13.3996288;37.4956233999999
LICATA;AGRIGENTO;Sicilia;Phintias;2014;2014-05-08T03:30:21Z;2843286210;13.9317651999999;37.0999699999999
CALTANISSETTA;CALTANISSETTA;Sicilia;Grotticella;2014;2014-03-02T03:44:14Z;2697137925;14.1020220999999;37.4967821999999
MAZZARINO;CALTANISSETTA;Sicilia;Monte Bubbonia;2014;2014-05-23T16:16:51Z;2876337841;14.3380727;37.2508792
AGIRA;ENNA;Sicilia;Castello medioevo;2012;2012-09-12T21:44:11Z;1912198118;14.5293872;37.6549841
AIDONE;ENNA;Sicilia;;2015;2015-05-01T19:58:25Z;1720486175;14.4781236;37.4300511
CALASCIBETTA;ENNA;Sicilia;Villaggio Bizantino - Canalotto;2015;2015-10-04T13:51:36Z;3771819805;14.2385812;37.6102026
PIAZZA ARMERINA;ENNA;Sicilia;Montagna di Marzo;2014;2014-03-02T04:45:27Z;2697217716;14.3006101;37.4265765999999
PIAZZA ARMERINA;ENNA;Sicilia;Monte Navone;2014;2014-05-19T13:30:19Z;2868425295;14.2882086;37.3569023
ACI CASTELLO;CITTA' METROPOLITANA DI CATANIA;Sicilia;Bothroi;2013;2013-03-28T12:37:08Z;2231797211;15.1660924;37.5617761999999
ACI CASTELLO;CITTA' METROPOLITANA DI CATANIA;Sicilia;Grotta dell'Eremita;2013;2013-03-28T12:37:08Z;2231797217;15.1662722;37.5613530999999
ACI CASTELLO;CITTA' METROPOLITANA DI CATANIA;Sicilia;Tomba di tipo Thapsos;2013;2013-03-28T12:37:08Z;2231797214;15.1666101999999;37.5610150999999
ACI CASTELLO;CITTA' METROPOLITANA DI CATANIA;Sicilia;Vasca romana;2013;2013-03-28T12:37:08Z;2231797221;15.1664169;37.5612256
ACIREALE;CITTA' METROPOLITANA DI CATANIA;Sicilia;Tempio romano;2013;2013-03-28T12:30:47Z;2231787492;15.173213;37.575744
ACIREALE;CITTA' METROPOLITANA DI CATANIA;Sicilia;Torretta di avvistamento Normanna;2009;2009-08-28T00:23:27Z;475423084;15.1843929;37.6401514
ADRANO;CITTA' METROPOLITANA DI CATANIA;Sicilia;;2009;2009-08-17T01:40:03Z;469525295;14.8359861;37.6526465999999
CALTAGIRONE;CITTA' METROPOLITANA DI CATANIA;Sicilia;;2016;2016-02-21T09:40:32Z;4017592027;14.5151877;37.2582827
CALTAGIRONE;CITTA' METROPOLITANA DI CATANIA;Sicilia;;2016;2016-02-21T09:40:32Z;4017592030;14.5853810999999;37.2716883
CASTIGLIONE DI SICILIA;CITTA' METROPOLITANA DI CATANIA;Sicilia;Grottite di Orgallo;2015;2015-08-18T08:31:31Z;2447905339;15.1066007;37.9029468
