Comune;Provincia;Regione;Nome;Anno inserimento;Data e ora inserimento;Identificatore in OpenStreetMap;Longitudine;Latitudine
PEZZAZE;BRESCIA;Lombardia;Antica mola interrata;2015;2015-12-29T19:49:23Z;2430552260;101.977.245;457.748.654.999.999
PROVAGLIO D'ISEO;BRESCIA;Lombardia;La Balöta;2014;2014-11-12T12:55:31Z;2030934676;100.547.214.999.999;456.358.949.999.999
SAREZZO;BRESCIA;Lombardia;;2015;2015-05-20T11:49:31Z;3288710325;101.989.873;456.459.132.999.999
SAREZZO;BRESCIA;Lombardia;Corna dei Polès;2015;2015-12-15T21:46:08Z;3222447328;102.253.142;456.763.521
SERLE;BRESCIA;Lombardia;;2015;2015-01-27T21:34:12Z;3313217161;103.604.348;455.882.464.999.999
SERLE;BRESCIA;Lombardia;;2015;2015-02-04T14:20:21Z;3327772820;103.637.169.999.999;455.844.925.999.999
SERLE;BRESCIA;Lombardia;;2015;2015-02-04T21:33:23Z;3327772822;103.638.001;455.845.085.999.999
TREMOSINE;BRESCIA;Lombardia;Scala Tonda;2013;2013-10-07T21:52:18Z;2487232607;107.611.448;457.712.681
VALVESTINO;BRESCIA;Lombardia;El Cuel del Zanzanù;2015;2015-10-27T07:23:47Z;3804570470;106.228.235;45.743.569
VESTONE;BRESCIA;Lombardia;;2013;2013-09-18T20:47:04Z;2419117159;104.193.962;457.193.813
VILLA CARCINA;BRESCIA;Lombardia;;2013;2013-09-25T20:01:28Z;2172276468;101.808.426;456.434.032
VILLA CARCINA;BRESCIA;Lombardia;Cippo confinario della Repubblica Veneta;2016;2016-01-02T23:10:14Z;3891078456;102.199.986;456.313.352
VILLA CARCINA;BRESCIA;Lombardia;Cippo del Leone;2015;2015-11-16T21:11:29Z;2856631082;102.181.593.999.999;456.348.818
VILLA CARCINA;BRESCIA;Lombardia;Piazzole Artiglieria Alpina Guerra 1915-18;2015;2015-11-12T21:41:01Z;3833431282;102.316.655.999.999;456.371.177.999.999
VILLA CARCINA;BRESCIA;Lombardia;Ruer Verda;2015;2015-12-14T10:28:41Z;3856485372;102.172.186;456.331.070.999.999
ZONE;BRESCIA;Lombardia;;2014;2014-10-22T16:41:11Z;2085132519;101.162.062;457.732.871.999.999
ZONE;BRESCIA;Lombardia;Piramidi di Zone;2013;2013-01-06T20:41:00Z;2098799297;101.081.382;457.522.955
CASTEGGIO;PAVIA;Lombardia;Palazzo Pegazzera;2010;2010-05-08T06:09:08Z;582819425;91.515.225;449.936.209.999.999
CERTOSA DI PAVIA;PAVIA;Lombardia;Grande Chiostro;2012;2012-11-26T15:40:21Z;2034830496;914.800.269.999.999;452.558.376
CERTOSA DI PAVIA;PAVIA;Lombardia;Piccolo Chiostro;2012;2012-11-26T15:40:21Z;2034830498;9.148.168;452.566.291.999.999
GODIASCO;PAVIA;Lombardia;"Il Castelletto""""";2013;2013-10-17T12:36:13Z;2499411906;9.070.944;449.080.607
PIETRA DE'GIORGI;PAVIA;Lombardia;Palazzi Busca e Bellisomi;2009;2009-12-08T17:53:20Z;583321092;922.728.779.999.999;450.351.781
PONTE NIZZA;PAVIA;Lombardia;Abbazia di Sant'Alberto di Butrio;2010;2010-03-14T18:34:42Z;666188704;914.964.679.999.999;448.549.421
SANTA GIULETTA;PAVIA;Lombardia;Villa del General Montagna (prima guerra mondial;2012;2012-07-19T09:25:58Z;1830571989;91.752.042;450.266.947
VAL DI NIZZA;PAVIA;Lombardia;Castello di Oramala;2014;2014-01-01T22:48:11Z;666188982;91.911.006;448.493.734.999.999
CASTELLEONE;CREMONA;Lombardia;;2016;2016-02-03T10:49:37Z;3985855654;975.716.639.999.999;452.977.289
CREMONA;CREMONA;Lombardia;Porto touristico;2015;2015-10-18T09:14:38Z;3790257979;998.039.799.999.999;451.420.388
CREMONA;CREMONA;Lombardia;Tomba di Stradivari;2014;2014-08-23T12:19:55Z;3030248197;100.234.463.999.999;451.349.061
CASTIGLIONE DELLE STIVIERE;MANTOVA;Lombardia;Castello;2012;2012-08-27T16:40:38Z;367695265;104.927.594;453.927.813.999.999
MANTOVA;MANTOVA;Lombardia;Casa del mercante Boniforte da Concorrezzo;2013;2013-11-03T09:49:04Z;2518351097;107.941.641;451.583.995
MANTOVA;MANTOVA;Lombardia;Castello di San Giorgio;2015;2015-07-22T20:51:08Z;1038344656;107.999.843;451.610.652
MANTOVA;MANTOVA;Lombardia;Corridoio di S.Barbara;2013;2013-09-22T14:14:09Z;2467700447;107.991.717;451.603.757
MANTOVA;MANTOVA;Lombardia;Corte Vecchia;2013;2013-09-22T13:38:00Z;2467671007;107.980.709;451.601.708.999.999
MANTOVA;MANTOVA;Lombardia;Domus Nova;2013;2013-09-22T14:17:34Z;2467673046;107.992.188;451.597.231
MANTOVA;MANTOVA;Lombardia;Galleria della Mostra;2013;2013-09-22T14:12:33Z;2467697817;10.799.751;451.598.574
MANTOVA;MANTOVA;Lombardia;La Rustica;2013;2013-09-22T14:11:21Z;2467697251;107.999.388;451.595.208
VOLTA MANTOVANA;MANTOVA;Lombardia;Castello;2015;2015-11-06T19:18:00Z;2516631364;106.583.252;453.203.444
ANTERIVO;BOLZANO;Trentino-Alto Adige;Calcara;2014;2014-09-17T21:14:52Z;3083364492;113.537.169;462.821.557.999.999
APPIANO SULLA STRADA DEL VINO;BOLZANO;Trentino-Alto Adige;Eislöcher - Buche di ghiaccio;2014;2014-09-15T10:01:48Z;411740411;112.455.579;464.446.615
APPIANO SULLA STRADA DEL VINO;BOLZANO;Trentino-Alto Adige;Wolfsgrube;2015;2015-05-01T20:13:04Z;3491824077;112.241.508;465.019.733
AVELENGO;BOLZANO;Trentino-Alto Adige;Alpin Bob;2014;2014-07-31T16:41:38Z;2989672233;112.546.061;466.767.242.999.999
BARBIANO;BOLZANO;Trentino-Alto Adige;Barbianer Wasserfall;2013;2013-07-13T15:01:25Z;439663792;115.037.135.999.999;466.003.388
BARBIANO;BOLZANO;Trentino-Alto Adige;Latschenbrennerei;2015;2015-09-06T13:19:04Z;3731618820;114.799.668;46.616.132
BARBIANO;BOLZANO;Trentino-Alto Adige;Oberer Barbianer Wasserfall;2013;2013-07-13T15:01:25Z;469134782;115.015.272.999.999;466.015.576
BRENNERO;BOLZANO;Trentino-Alto Adige;;2012;2012-12-25T20:48:06Z;2057416843;113.228.130.999.999;469.746.014.999.999
BRENNERO;BOLZANO;Trentino-Alto Adige;;2013;2013-12-07T16:40:52Z;2057416842;113.304.762;469.710.656
BRENNERO;BOLZANO;Trentino-Alto Adige;Koggrabenfall;2015;2015-01-31T08:51:28Z;2057416840;113.484.535.999.999;469.703.345
BRENNERO;BOLZANO;Trentino-Alto Adige;"Wasserfall """"in der Hölle""""";2012;2012-12-09T10:06:17Z;2055656027;113.207.779;469.670.400.999.999
CALDARO SULLA STRADA DEL VINO;BOLZANO;Trentino-Alto Adige;Hochseilgarten Kaltern - Parco Avventura Caldaro;2014;2014-05-01T23:49:43Z;2403497008;112.343.578;46.397.007
CALDARO SULLA STRADA DEL VINO;BOLZANO;Trentino-Alto Adige;Weingut Dominikus;2014;2014-07-17T20:27:24Z;2749775163;1.124.737;463.837.163.999.999
CAMPO TURES;BOLZANO;Trentino-Alto Adige;Wasserfall 1;2011;2011-08-08T09:13:45Z;460399485;119.789.832.999.999;469.167.236.999.999
CAMPO TURES;BOLZANO;Trentino-Alto Adige;Wasserfall 2;2011;2011-08-08T09:13:45Z;460399486;119.811.183;469.165.544
CAMPO TURES;BOLZANO;Trentino-Alto Adige;Wasserfall 3;2014;2014-02-27T16:57:16Z;473429437;119.852.262;469.172.999
CASTELROTTO;BOLZANO;Trentino-Alto Adige;Hexenstühle;2009;2009-09-29T03:18:18Z;497583895;115.865.053;465.638.595
CASTELROTTO;BOLZANO;Trentino-Alto Adige;Kirche St. Valentin;2014;2014-02-17T14:47:32Z;2677066489;115.628.916;465.497.286
CHIUSA;BOLZANO;Trentino-Alto Adige;Urlesteig Kreuzotter;2013;2013-07-31T17:40:20Z;2402688139;114.697.914;466.790.199
CORNEDO ALL'ISARCO;BOLZANO;Trentino-Alto Adige;Erdpyramiden;2013;2013-02-11T11:00:19Z;1762647823;114.694.734;464.796.844.999.999
CORNEDO ALL'ISARCO;BOLZANO;Trentino-Alto Adige;Erdpyramiden;2013;2013-02-11T11:00:19Z;1762647824;114.714.401;464.791.156
FORTEZZA;BOLZANO;Trentino-Alto Adige;Schaukraftwerk Sachsenklemme;2009;2009-11-11T19:56:51Z;560895972;115.568.534;468.109.679
FUNES;BOLZANO;Trentino-Alto Adige;Evangelstein;2011;2011-08-07T12:19:18Z;1389436237;116.404.844;466.690.167
FUNES;BOLZANO;Trentino-Alto Adige;Flitzer Wasserfall;2015;2015-01-08T13:27:58Z;302393041;116.574.866;466.264.528
FUNES;BOLZANO;Trentino-Alto Adige;Pestbildstock;2015;2015-06-23T16:07:14Z;2420884794;116.900.777.999.999;466.425.230.999.999
LACES;BOLZANO;Trentino-Alto Adige;Aquädukt;2013;2013-09-15T17:18:50Z;1979450486;108.822.123;465.594.454
MAREBBE;BOLZANO;Trentino-Alto Adige;Ciastlinsfaelle;2013;2013-09-16T15:45:53Z;929537822;119.705.271;466.838.071.999.999
MARLENGO;BOLZANO;Trentino-Alto Adige;Knappenloch;2013;2013-06-20T11:08:04Z;2349830775;111.359.718;466.489.523.999.999
MARTELLO;BOLZANO;Trentino-Alto Adige;;2013;2013-10-16T15:18:14Z;2498533080;107.299.389;465.337.954
MARTELLO;BOLZANO;Trentino-Alto Adige;Felsspalten;2014;2014-10-28T14:29:50Z;3154297656;106.235.575;464.760.183
MARTELLO;BOLZANO;Trentino-Alto Adige;Reste eines Kalkofens;2013;2013-10-14T16:07:46Z;2496307689;107.689.169;46.550.662
MELTINA;BOLZANO;Trentino-Alto Adige;Wolfsgrube;2013;2013-09-14T19:18:53Z;2458407972;112.188.219;465.760.695
MOSO IN PASSIRIA;BOLZANO;Trentino-Alto Adige;Stieber Wasserfall;2015;2015-11-10T13:44:36Z;1825448033;111.665.802;468.268.197
ORTISEI;BOLZANO;Trentino-Alto Adige;;2015;2015-08-19T23:11:48Z;2470560714;116.693.776;465.754.134
PARCINES;BOLZANO;Trentino-Alto Adige;Partschinser Wasserfall - Cascata di Parcines;2015;2015-06-12T17:46:10Z;289248850;110.491.776;466.934.042
PERCA;BOLZANO;Trentino-Alto Adige;Erdpyramiden;2011;2011-07-30T16:14:51Z;891661264;120.188.178;468.046.934.999.999
PRATO ALLO STELVIO;BOLZANO;Trentino-Alto Adige;Barfußpfad;2014;2014-05-26T14:15:08Z;2881771685;105.989.996;466.330.128
PRATO ALLO STELVIO;BOLZANO;Trentino-Alto Adige;Ruine Lichtenberg - Castel Montechiaro;2014;2014-06-27T13:03:18Z;559993374;105.648.499;466.336.877.999.999
RACINES;BOLZANO;Trentino-Alto Adige;Gilfenklamm - Cascata di Stanghe;2014;2014-08-03T07:21:17Z;2992641241;113.658.847;468.784.222.999.999
RACINES;BOLZANO;Trentino-Alto Adige;Naturdenkmal Fichte;2012;2012-10-17T17:16:14Z;1970234244;113.759.789;468.808.627
SALORNO;BOLZANO;Trentino-Alto Adige;Kalkofen - Calcara;2015;2015-01-05T14:39:59Z;3270519561;112.237.977;462.395.184
SAN LEONARDO IN PASSIRIA;BOLZANO;Trentino-Alto Adige;Stullser Wasserfall;2015;2015-07-26T05:06:38Z;3666116299;111.919.239;468.256.589
SAN MARTINO IN PASSIRIA;BOLZANO;Trentino-Alto Adige;Passeirer Wasserfall;2015;2015-03-29T16:33:49Z;3416382715;112.095.363.999.999;467.706.931
SAN MARTINO IN PASSIRIA;BOLZANO;Trentino-Alto Adige;Tandemflüge Ifinger;2015;2015-02-05T02:42:05Z;2756002464;112.003.834;467.284.974
SAN PANCRAZIO;BOLZANO;Trentino-Alto Adige;Häusl am Stein;2013;2013-09-03T17:25:07Z;293993604;110.762.933;465.735.375
SARENTINO;BOLZANO;Trentino-Alto Adige;Mühle;2010;2010-09-01T19:12:44Z;890882631;114.296.129;466.824.903.999.999
SARENTINO;BOLZANO;Trentino-Alto Adige;Stoanerne Mandln;2014;2014-08-30T17:11:42Z;292811265;11.304.546;4.663.584
SARENTINO;BOLZANO;Trentino-Alto Adige;Urlesteig Almhütte;2013;2013-07-31T17:40:26Z;2402688151;114.486.732;466.930.753.999.999
SARENTINO;BOLZANO;Trentino-Alto Adige;Urlesteig Alpendohle;2013;2013-07-31T17:40:20Z;2402688140;114.380.029;466.981.455.999.999
SARENTINO;BOLZANO;Trentino-Alto Adige;Urlesteig Holztransport und Teich mit Floß;2013;2013-07-31T17:40:13Z;2402688131;11.470.542;466.915.249.999.999
SARENTINO;BOLZANO;Trentino-Alto Adige;Urlesteig Libelle;2013;2013-07-31T11:36:23Z;2402346825;113.698.244;466.507.720.999.999
SARENTINO;BOLZANO;Trentino-Alto Adige;Urlesteig Panoramapunkt;2013;2013-07-31T17:40:22Z;2402688141;114.441.013.999.999;466.938.688.999.999
SARENTINO;BOLZANO;Trentino-Alto Adige;Urlesteig Schneehase;2013;2013-07-31T11:25:42Z;2402333340;114.365.453;46.695.596
SARENTINO;BOLZANO;Trentino-Alto Adige;Urlesteig - Wasserräder;2013;2013-07-31T17:40:16Z;2402688132;11.470.542;466.915.245
SELVA DI VAL GARDENA;BOLZANO;Trentino-Alto Adige;Città dei Sassi;2013;2013-09-13T20:46:57Z;272317474;117.541.996;465.116.566
SENALES;BOLZANO;Trentino-Alto Adige;exakte Ötzi-Fundstelle;2015;2015-09-19T16:25:58Z;3750650699;108.404.561;467.793.691.999.999
SILANDRO;BOLZANO;Trentino-Alto Adige;Wasserfall;2015;2015-09-12T21:15:42Z;2886661627;107.781.148;466.348.751
STELVIO;BOLZANO;Trentino-Alto Adige;Wildgehege Fragges;2014;2014-05-29T07:20:33Z;2886648036;105.214.523.999.999;465.864.462.999.999
TERENTO;BOLZANO;Trentino-Alto Adige;Erdpyramiden;2013;2013-05-30T23:14:52Z;1128705099;117.767.213;468.380.435.999.999
TERENTO;BOLZANO;Trentino-Alto Adige;Hexenstein;2015;2015-10-30T08:21:23Z;2334913469;117.978.405;468.535.376
TERENTO;BOLZANO;Trentino-Alto Adige;Steinmännchen;2015;2015-10-30T08:03:45Z;3809595166;117.972.663;468.566.892.999.999
TIROLO;BOLZANO;Trentino-Alto Adige;Erdpyramiden;2010;2010-05-16T19:59:44Z;736875115;111.465.291;466.975.239
TIROLO;BOLZANO;Trentino-Alto Adige;Gufyland: Greifvogelschau;2014;2014-08-02T13:27:42Z;736899610;111.439.784;466.941.016.999.999
TRODENA;BOLZANO;Trentino-Alto Adige;Kalkbrennofen - Calcara;2014;2014-11-02T20:08:04Z;418822913;113.399.347;463.205.456.999.999
TRODENA;BOLZANO;Trentino-Alto Adige;Naturparkhaus Trudner Horn - Centro visite Parco;2014;2014-11-05T21:17:01Z;416948525;113.488.446;463.227.813
ULTIMO;BOLZANO;Trentino-Alto Adige;Urlärchen;2014;2014-07-08T20:14:45Z;493338972;108.930.012;464.914.053.999.999
VALLE AURINA;BOLZANO;Trentino-Alto Adige;Kräutergarten;2013;2013-06-17T10:17:38Z;2349194167;118.688.046;469.570.553
VALLE AURINA;BOLZANO;Trentino-Alto Adige;Kräutergarten;2013;2013-06-20T15:54:34Z;2353639992;118.694.156.999.999;469.477.030.999.999
VILLANDRO;BOLZANO;Trentino-Alto Adige;Altar;2012;2012-03-01T10:19:26Z;439402375;114.753.887.999.999;46.648.701
VILLANDRO;BOLZANO;Trentino-Alto Adige;Gasteiger Sattel (2058 m);2009;2009-07-11T08:50:05Z;440008315;114.597.044;466.365.045
LA VALLE;BOLZANO;Trentino-Alto Adige;Grotta della Neve;2013;2013-08-23T19:39:23Z;546472315;119.505.514;466.231.962.999.999
ARCO;TRENTO;Trentino-Alto Adige;;2010;2010-11-09T21:41:17Z;860565483;109.065.902;459.345.149
ARCO;TRENTO;Trentino-Alto Adige;Conformazione glaciale;2012;2012-04-09T15:10:44Z;1708664270;109.061.374;459.335.722
BONDO;TRENTO;Trentino-Alto Adige;Linea del 46° parallelo;2012;2012-06-18T21:01:50Z;1793658811;106.929.596.999.999;46.0
BONDONE;TRENTO;Trentino-Alto Adige;;2013;2013-09-14T22:26:17Z;2458619035;105.512.488.999.999;458.059.912
BORGO VALSUGANA;TRENTO;Trentino-Alto Adige;Capitello;2014;2014-06-08T20:12:56Z;2906288784;114.491.707.999.999;460.165.234.999.999
CALAVINO;TRENTO;Trentino-Alto Adige;;2011;2011-06-13T07:20:37Z;765601125;109.406.938.999.999;460.480.176
CAMPITELLO DI FASSA;TRENTO;Trentino-Alto Adige;Wooden Bull;2015;2015-02-17T22:30:21Z;3356944983;117.463.544;465.001.402.999.999
CANAL SAN BOVO;TRENTO;Trentino-Alto Adige;Stoli del Monte Totoga;2012;2012-04-05T23:24:05Z;1703579496;117.451.165.999.999;461.345.117.999.999
CASTEL CONDINO;TRENTO;Trentino-Alto Adige;Parco delle Plazze;2012;2012-11-23T16:12:04Z;2028320549;106.147.159;459.204.493
CAVEDINE;TRENTO;Trentino-Alto Adige;Carega del Diaol;2014;2014-09-07T20:43:36Z;270133216;109.732.451.999.999;460.091.159.999.999
CAVEDINE;TRENTO;Trentino-Alto Adige;Fontana Romana;2013;2013-11-12T23:10:50Z;2529967917;109.734.023.999.999;460.011.068
CAVEDINE;TRENTO;Trentino-Alto Adige;Fonte romana;2013;2013-11-12T08:40:31Z;1106595937;109.735.119.999.999;460.011.913
FOLGARIA;TRENTO;Trentino-Alto Adige;Cascata dell'Hofentol;2014;2014-02-15T21:21:26Z;289827483;111.359.144;459.033.081.999.999
FONDO;TRENTO;Trentino-Alto Adige;Canyon Rio Sass;2013;2013-07-16T19:12:16Z;1358085958;111.386.784;464.389.128.999.999
FONDO;TRENTO;Trentino-Alto Adige;Canyon Rio Sass;2013;2013-07-16T19:12:16Z;392740297;111.422.773;464.438.054
FONDO;TRENTO;Trentino-Alto Adige;Canyon Rio Sass;2015;2015-09-10T15:01:01Z;3737609760;111.335.914;464.368.385
FONDO;TRENTO;Trentino-Alto Adige;Canyon Rio Sass;2015;2015-09-10T15:01:01Z;3737609761;111.377.519;464.389.489
FONDO;TRENTO;Trentino-Alto Adige;Orologio;2015;2015-08-04T08:09:10Z;3679944405;111.363.509;464.400.209
GIUSTINO;TRENTO;Trentino-Alto Adige;Cascate Nardis;2014;2014-05-21T13:39:25Z;2536387433;107.144.566;461.687.903.999.999
GRAUNO;TRENTO;Trentino-Alto Adige;mulino Cristofori;2010;2010-07-27T12:37:00Z;833878410;112.935.623;462.344.245
GRUMES;TRENTO;Trentino-Alto Adige;Sega Veneziana;2010;2010-07-26T12:47:55Z;833877528;112.926.827;462.303.724
IVANO-FRACENA;TRENTO;Trentino-Alto Adige;;2016;2016-01-25T12:07:08Z;3965874079;115.446.319;460.497.315
IVANO-FRACENA;TRENTO;Trentino-Alto Adige;;2016;2016-01-25T12:07:09Z;3965874080;115.445.192.999.999;460.497.674
IVANO-FRACENA;TRENTO;Trentino-Alto Adige;Veduta Panoramica Monte Lefre;2014;2014-06-08T11:13:00Z;2905502445;115.486.502;460.594.072.999.999
LEVICO TERME;TRENTO;Trentino-Alto Adige;Tomba romana (Roman sarcophagus);2014;2014-03-25T21:14:27Z;461635698;1.130.542;460.096.081
LEVICO TERME;TRENTO;Trentino-Alto Adige;Torre del Belvedere;2010;2010-07-03T16:26:37Z;461635215;113.017.661;460.129.428.999.999
MOENA;TRENTO;Trentino-Alto Adige;Cannoniera Italiana;2014;2014-01-07T01:00:51Z;2484927563;117.765.591.999.999;463.826.305.999.999
MOENA;TRENTO;Trentino-Alto Adige;military;2013;2013-10-06T11:50:48Z;2484931673;11.778.161;463.852.136
MORI;TRENTO;Trentino-Alto Adige;Prea dela farina;2009;2009-01-02T13:28:00Z;324599681;109.678.543;458.602.988
NAGO-TORBOLE;TRENTO;Trentino-Alto Adige;Marmitte dei Giganti;2010;2010-05-04T05:59:05Z;720537749;108.848.087;458.795.578
PALU' DEL FERSINA;TRENTO;Trentino-Alto Adige;Miniera Grua Va Hardimbl;2016;2016-01-21T08:25:00Z;3957329575;113.786.793.999.999;461.209.254.999.999
POZZA DI FASSA;TRENTO;Trentino-Alto Adige;;2015;2015-07-25T14:41:24Z;3665987218;117.883.137;464.038.511.999.999
PRASO;TRENTO;Trentino-Alto Adige;Cascata di Rio Revegler;2015;2015-03-04T08:05:42Z;2069757454;106.542.207;459.648.905.999.999
RABBI;TRENTO;Trentino-Alto Adige;cascate ragaiolo;2012;2012-06-28T15:53:54Z;1805115339;107.899.025;464.061.055
RABBI;TRENTO;Trentino-Alto Adige;Mulino ad acqua;2010;2010-01-19T00:58:00Z;616524591;108.934.276;463.662.122
RABBI;TRENTO;Trentino-Alto Adige;Segheria Veneziana;2011;2011-01-12T20:43:07Z;1100567221;10.788.413;464.106.829.999.999
RABBI;TRENTO;Trentino-Alto Adige;Seghja di Braghje;2010;2010-01-19T00:58:06Z;616524758;108.112.932;464.073.897
RONCEGNO;TRENTO;Trentino-Alto Adige;Glockenthurm;2012;2012-06-29T18:23:45Z;1806369473;113.862.456;460.720.844
ROVERETO;TRENTO;Trentino-Alto Adige;Campana dei Caduti;2014;2014-09-01T20:58:48Z;270099585;110.388.813;45.873.984
ROVERETO;TRENTO;Trentino-Alto Adige;Opera Ciclica;2014;2014-05-15T05:15:20Z;303383849;110.160.727;458.891.429.999.999
ROVERETO;TRENTO;Trentino-Alto Adige;Ruina Dantesca;2010;2010-12-15T21:11:31Z;270076323;110.159.366;458.448.137.999.999
ROVERETO;TRENTO;Trentino-Alto Adige;sito paleontologico Lavini di Marco;2011;2011-02-06T17:11:48Z;1139425226;110.365.433.999.999;458.457.695.999.999
SEGONZANO;TRENTO;Trentino-Alto Adige;Piramidi di terra di Segonzano;2010;2010-10-04T14:03:59Z;269348443;112.656.955;461.818.359
SPORMAGGIORE;TRENTO;Trentino-Alto Adige;Parco Faunistico di Spormaggiore;2012;2012-08-30T17:17:27Z;1381049990;110.477.226;462.109.728
TELVE;TRENTO;Trentino-Alto Adige;Orto Botanico;2015;2015-07-26T11:17:42Z;453560765;114.362.318;461.461.523.999.999
TENNO;TRENTO;Trentino-Alto Adige;Cascata del Varone;2013;2013-09-28T17:10:08Z;264020317;108.338.622;459.113.711.999.999
TENNO;TRENTO;Trentino-Alto Adige;Travaglio;2009;2009-12-29T08:51:30Z;600678570;108.257.227.999.999;459.299.456
TRANSACQUA;TRENTO;Trentino-Alto Adige;Guane;2012;2012-08-30T22:13:45Z;1890686781;11.818.053;461.766.553
TRANSACQUA;TRENTO;Trentino-Alto Adige;Troi del Musica;2012;2012-08-30T22:13:46Z;1890686810;118.164.517.999.999;461.798.067
TRENTO;TRENTO;Trentino-Alto Adige;Arco dei Tre Portoni;2014;2014-06-30T12:56:49Z;822199030;111.233.786;460.638.678.999.999
TRENTO;TRENTO;Trentino-Alto Adige;Forte Doss Fornas;2013;2013-12-19T17:44:24Z;1923633279;111.552.317;460.025.665
TRENTO;TRENTO;Trentino-Alto Adige;Santuario e Monastero Sant'Anna;2011;2011-07-17T01:53:45Z;293338582;110.419.874.999.999;460.650.425.999.999
VERMIGLIO;TRENTO;Trentino-Alto Adige;Forte Mero;2015;2015-05-21T12:36:42Z;2425362839;106.262.325;462.756.897
VIGNOLA-FALESINA;TRENTO;Trentino-Alto Adige;Forno Maso Emer;2016;2016-01-10T15:23:02Z;3790737265;112.760.712;460.488.286
COMANO TERME;TRENTO;Trentino-Alto Adige;Canyon del Limaro;2013;2013-10-31T23:46:44Z;2515746742;10.900.003;4.605.037
CAPRINO VERONESE;VERONA;Veneto;Platano dei 100 bersaglieri;2013;2013-05-20T14:27:00Z;706768174;108.163.403;456.081.021
CASTELNUOVO DEL GARDA;VERONA;Veneto;Magic House;2013;2013-05-26T14:48:46Z;2320766684;107.128.350.999.999;454.555.997
CASTELNUOVO DEL GARDA;VERONA;Veneto;Raptor;2013;2013-05-24T14:07:17Z;2318388404;107.116.969;454.566.237
ILLASI;VERONA;Veneto;Villa Sagramoso;2013;2013-05-31T10:46:59Z;1821569306;111.821.617.999.999;454.702.119.999.999
MALCESINE;VERONA;Veneto;Baloc taca via;2013;2013-10-24T21:31:46Z;2507737382;107.996.622;457.245.532
NEGRAR;VERONA;Veneto;Villa Rizzardi;2013;2013-10-10T21:38:54Z;2491637121;109.456.416.999.999;455.338.724
PESCANTINA;VERONA;Veneto;Aquardens - Parco termale;2013;2013-12-05T11:01:46Z;2096729332;108.271.804;455.060.866
POVEGLIANO VERONESE;VERONA;Veneto;Villa Balladoro;2015;2015-09-21T14:01:44Z;248826208;10.883.678;453.494.157
ROVERE' VERONESE;VERONA;Veneto;Ghiacciaia;2011;2011-06-13T09:43:04Z;1323372242;11.067.837;456.142.693.999.999
ROVERE' VERONESE;VERONA;Veneto;Stalla del Modesto;2011;2011-06-13T09:43:06Z;1323372333;110.678.328;456.141.658
SAN MARTINO BUON ALBERGO;VERONA;Veneto;Mercato delle Ciliegie di Marcellise;2009;2009-02-10T11:17:56Z;344103703;111.068.955;454.584.407.999.999
SELVA DI PROGNO;VERONA;Veneto;Madonna della Lobbia;2014;2014-02-17T13:12:33Z;2362852108;11.144.209;456.496.673.999.999
VALEGGIO SUL MINCIO;VERONA;Veneto;Anfiteatro Scaligero;2011;2011-11-03T16:37:18Z;1490504337;107.301.759;453.561.318
VALEGGIO SUL MINCIO;VERONA;Veneto;Giardini Acquatici;2011;2011-11-03T16:37:18Z;1490504343;107.304.967;453.573.781.999.999
VALEGGIO SUL MINCIO;VERONA;Veneto;Grotta Votiva;2015;2015-06-06T16:05:32Z;1490504348;107.320.589;453.574.352.999.999
VALEGGIO SUL MINCIO;VERONA;Veneto;I Laghetti Fioriti;2011;2011-11-03T16:37:18Z;1490504351;107.316.135.999.999;453.631.351
VALEGGIO SUL MINCIO;VERONA;Veneto;Il Castelletto;2015;2015-06-06T16:05:32Z;1490504353;107.324.053.999.999;453.597.250.999.999
VALEGGIO SUL MINCIO;VERONA;Veneto;Monumento a Carlo Sigurtà;2013;2013-04-27T12:37:53Z;1490504364;107.299.437.999.999;453.645.617
VALEGGIO SUL MINCIO;VERONA;Veneto;Valeggio sul Mincio;2015;2015-04-24T07:50:57Z;3474598415;107.249.877;453.534.794.999.999
VELO VERONESE;VERONA;Veneto;Valle delle Sfingi;2014;2014-08-01T10:49:45Z;441073384;11.093.057;456.309.027
VERONA;VERONA;Veneto;Batteria di controscarpa;2011;2011-11-23T11:33:38Z;1514058180;110.127.007.999.999;454.424.309.999.999
VERONA;VERONA;Veneto;Batteria di scarpa;2011;2011-11-23T12:23:58Z;1514104235;110.094.923.999.999;454.431.391.999.999
VERONA;VERONA;Veneto;Casa di Giulietta;2015;2015-09-17T08:53:36Z;252214402;109.985.576;454.420.211.999.999
VERONA;VERONA;Veneto;Case Mazzanti;2013;2013-05-04T09:37:35Z;1509495844;109.971.294;454.434.358.999.999
VERONA;VERONA;Veneto;City tour;2014;2014-12-16T13:34:53Z;3237906161;109.920.734;454.386.635.999.999
VERONA;VERONA;Veneto;Forte Biondella;2013;2013-10-13T21:05:12Z;1513036540;11.012.752;454.459.746
VERONA;VERONA;Veneto;Giardino Giusti;2012;2012-08-27T16:40:38Z;1221847919;110.063.966;454.430.324
VERONA;VERONA;Veneto;Loggia di Frà Giocondo;2012;2012-08-30T17:17:26Z;1509495846;109.980.398;454.436.652.999.999
VERONA;VERONA;Veneto;Palazzo Bevilacqua;2014;2014-09-02T21:01:21Z;1520189963;109.918.204.999.999;45.441.031
VERONA;VERONA;Veneto;Porta Leoni;2013;2013-02-15T20:53:47Z;270432310;109.996.784;454.405.053.999.999
